month,period_start,country_code,country_name,commodity_level,hs6,hs6_description,quantity_unit,hts_vintage,is_section232_core_steel,scope_basis,source_rate_provision,source_last_update,data_status,import_value_usd,quantity_1,dutiable_value_usd,calculated_duty_usd,section232_rate_month_start,section232_rate_month_end,section232_rate_day_weighted,section232_rate_clean_month,policy_regime,is_transition_month,include_clean_month_analysis,observed_effective_duty_rate
2024-01,2024-01-01,1220,CANADA,HS6,720711,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, RECTANGULAR OR SQUARE CROSS SECTION, WIDTH LESS THAN TWICE THE THICKNESS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3830337,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720712,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, RECTANGULAR CROSS SECTION, WIDTH NOT LESS THAN TWICE THE THICKNESS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,19168643,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720719,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, CROSS SECTION OTHER THAN RECTANGULAR, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,11013,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720720,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, CONTAINING 0.25% (WT.) OR MORE OF CARBON",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3310728,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720810,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6972382,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720825,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COILS,HOT-ROLLED WORKED ONLY,PICKLED, THICKNESS 4.75 MM OR MORE, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3937098,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720826,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COILS,HOT-ROLLED WORKED ONLY,PICKLED,3MM BUT < 4.75MM THICK, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6868493,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720827,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600 MM OR MORE,IN COILS,HOT-ROLLED WORKED ONLY, PICKLED, LESS THAN 3 MM THICK, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,7097478,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720836,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600 MM OR MORE IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS EXCEEDING 10 MM, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,8845587,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720837,"FLAT-ROLLED PRODUCTS OF IRN OR NONALLOY STEEL, WIDTH OF 600MM OR MORE, IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS 4.75MM BUT NOT OVER 10MM NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,30691538,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720838,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE,IN COILS,HOT-ROLLED WORKED ONLY, OF A THICKNESS 3MM OR MORE BUT UNDER 4.75MM, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,27829921,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720839,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE,IN COILS,HOT-ROLLED WORKED ONLY, OF A THICKNESS OF LESS THAN 3MM, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,22465900,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720840,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COILS, PATTERNS IN RELIEF",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,896691,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720851,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS EXCEEDING 10 MM, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,15685972,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720852,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED OR COILS, 4.75 MM TO 10 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5407094,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720853,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED OR COILS, 3 MM TO UNDER 4.75 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3394891,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720854,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED OR COILS, LESS THAN 3 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3556065,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720890,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,13458,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720915,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS OF 3 MM OR MORE",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,667252,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720916,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS OVER ONE MM BUT LESS THAN 3 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,19890670,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720917,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS 0.5MM OR MORE BUT NOT OVER 1MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,19266034,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720918,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS OF LESS THAN 0.5 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,9575967,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720925,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS OF 3 MM OR MORE",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,113192,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720926,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS OVER 1 MM BUT LESS THAN 3 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1029437,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720927,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS 0.5MM OR MORE BUT N/O 1MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,227530,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,720990,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,34816,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721011,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PLATED OR COATED WITH TIN, 0.5 MM OR MORE THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,12709,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721012,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PLATED OR COATED WITH TIN, UNDER 0.5 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,19858767,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721030,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600MM OR MORE, ELECTROLYTICALLY PLATED OR COATED WITH ZINC",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,190946,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721049,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, NOT CORRUGATED, 600 MM OR MORE WIDE, PLATED OR COATED WITH ZINC OTHER THAN ELECTROLYTICALLY",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,70361834,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721050,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PLATED OR COATED WITH CHROMIUM OXIDES OR WITH CHROMIUM AND CHROMIUM OXIDES",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,13820305,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721061,"FLAT-ROLLD IRON OR NONALLOY STEEL 600MM OR MORE, PLATED OR COATED WITH ALUMINUM-ZINC ALLOYS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6788537,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721069,"FLAT-ROLLD IRON OR NONALLOY STEEL 600MM OR MORE, PLATED OR COATED WITH OTHER ALUMINUM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,73710,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721070,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PAINTED, VARNISHED OR COATED WITH PLASTICS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2441040,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721090,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,41732,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721114,"FLAT-ROLLD HIGH-STRNGTH IRON OR NONALLOY STEEL UNDER 600MM WIDE HOT-ROLLD, NOT CLAD, COATED OR PLATED 4.75MM THICK OR MORE",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,12515482,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721119,"FLAT-ROLLED HIGH-STRENGTH NONALLLOY STEEL PRODUCTS NESOI, UNDER 600 MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, UNDER 4.75 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,8369917,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721123,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH LESS THAN 600 MM, NOT FURTHER WORKED THAN COLD-ROLLED, NOT CLAD, PLATED OR COATED, <0.25% CARBON",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1602668,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS UNDER 600 MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, NESOI.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,18601,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721220,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF LESS THAN 600 MM, ELECTROLYTICALLY PLATED OR COATED WITH ZINC",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,287415,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721230,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PLATED OR COATED WITH ZINC OTHER THAN ELECTROLYTICALLY",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3900169,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721240,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PAINTED, VARNISHED OR COATED WITH PLASTICS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1817937,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721250,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,227521,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721320,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,182054,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721391,"BARS AND RODS,HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NONALLOY STEEL, OF CIRCULAR CROSS-SECTION MEASURING LESS THAN 14MM IN DIAMETER, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,20738618,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721399,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NONALLOY STEEL, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3953198,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721410,"BARS AND RODS OF IRON OR NONALLOY STEEL, FORGED",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,12477,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721420,"BARS AND RODS OF IRON OR NONALLOY STEEL, HOT-WORKED NESOI, CONCRETE REINFORCING",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6397280,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721430,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, HOT-WORKED NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3351476,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721491,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED BUT INCL TWISTED,RECTANULAR CROSS SECTN, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3737665,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721499,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING TWISTED AFTER ROLLING, N.E.S.O.I",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6546644,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721510,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, OLD-FORMED OR COLD-FINISHED",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1560805,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721550,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1461890,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721590,"BARS AND RODS OF IRON OR NONALLOY STEEL, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,223821,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721610,"U, I OR H SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, LESS THAN 80 MM HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,4885640,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721621,"L SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, LESS THAN 80 MM HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3693117,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721631,"U SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,4706237,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721632,"I SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH (STANDARD BEAMS)",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,324548,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721633,"H SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1346027,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721640,"L OR T SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3278281,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721650,"ANGLES, SHAPES AND SECTIONS NESOI OF IRON OR NONALLOY STEEL, HOT-WORKED",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,648847,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721699,"ANGLES, SHAPES AND SECTIONS IRON OR NONALLOY STEEL NESOI",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,624141,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721710,"WIRE OF IRON OR NONALLLOY STEEL, NOT PLATED OR COATED, WHETHER OR NOT POLISHED",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,8770311,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721720,"WIRE OF IRON OR NONALLOY STEEL, PLATED OR COATED WITH ZINC",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,5126371,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721730,"WIRE OF IRON OR NONALLOY STEEL, PLATED OR COATED WITH BASE METAL OTHER THAN ZINC",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,7528,,3248,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721790,"WIRE OF IRON OR NONALLOY STEEL LESS THAN 0.25 PERCENT CARBON, NESOI",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,820064,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721810,STAINLESS STEEL INGOTS AND OTHER PRIMARY FORMS,-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,3138395,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721891,"SEMIFINISHED PRODUCTS OF STAINLESS STEEL, RECTANGULAR (OTHER THAN SQUARE) CROSS-SECTION",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,105796,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721899,OTHER SEMIFINISHED PRODUCTS OF STAINLESS STEEL,-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,140493,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721912,"FLAT-ROLLED STAINLESS STEEL IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, 4.75 MM BUT NOT OVER 10 MM THICK",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,5145,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721914,"FLAT-ROLLED STAINLESS STEEL IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, UNDER 3 MM THICK",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,36853,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721921,"FLAT-ROLLED STAINLESS STEEL NOT IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, OVER 10 MM THICK",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,320752,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-01,2024-01-01,1220,CANADA,HS6,721922,"FLAT-ROLLED STAINLESS STEEL NOT IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, 4.75 MM BUT NOT OVER 10 MM THICK",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,2831,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
